# Directed Node Graph 
# Autonomous systems (graph is undirected, each edge is saved twice)
# Nodes: 6474    Edges: 26467
# SrcNId	DstNId
3561	6347
3561	6359
3561	6376
3561	6379
3561	6440
3561	6456
3561	6461
3561	6467
3561	6469
3561	6475
3561	6480
3561	6482
3561	6503
3561	6504
3561	6507
3561	6512
3561	6530
3561	6534
3561	6535
3561	6542
3561	6553
3561	6570
3561	6575
3561	6582
3561	6587
3561	6594
3561	6600
3561	6630
3561	6634
3561	6641
3561	6648
3561	6697
3561	6755
3561	6813
3561	6849
3561	6866
3561	6943
3561	6944
3561	6946
3561	6979
3561	6992
3561	6993
3561	6994
3561	7004
3561	7011
3561	7015
3561	7018
3561	7024
3561	7035
3561	7037
3561	7057
3561	7068
3561	7071
3561	7079
3561	7087
3561	7105
3561	7127
3561	7133
3561	7146
3561	7153
3561	7179
3561	7180
3561	7182
3561	7194
3561	7207
3561	7217
3561	7234
3561	7253
3561	7254
3561	7258
3561	7261
3561	7265
3561	7283
3561	7303
3561	7309
3561	7310
3561	7312
3561	7314
3561	7315
3561	7342
3561	7354
3561	7368
3561	7371
3561	7435
3561	7452
3561	7474
3561	7526
3561	7726
3561	7745
3561	7748
3561	7757
3561	7759
3561	7767
3561	7770
3561	7776
3561	7782
3561	7786
3561	7820
3561	7835
3561	7844
3561	7850
3561	7851
3561	7853
3561	7867
3561	7881
3561	7903
3561	7909
3561	7912
3561	7920
3561	7933
3561	7951
3561	7955
3561	7960
3561	7963
3561	7977
3561	8000
3561	8005
3561	8011
3561	8025
3561	8043
3561	8047
3561	8057
3561	8058
3561	8070
3561	8074
3561	8076
3561	8077
3561	8080
3561	8098
3561	8117
3561	8133
3561	8134
3561	8137
3561	8143
3561	8153
3561	8161
3561	8210
3561	8342
3561	8400
3561	8524
3561	8584
3561	8657
3561	8680
3561	8760
3561	8866
3561	9334
3561	9335
3561	9418
3561	9471
3561	9557
3561	9751
3561	10242
3561	10248
3561	10249
3561	10269
3561	10295
3561	10300
3561	10311
3561	10314
3561	10317
3561	10319
3561	10326
3561	10334
3561	10337
3561	10340
3561	10361
3561	10392
3561	10395
3561	10396
3561	10397
3561	10405
3561	10416
3561	10450
3561	10461
3561	10464
3561	10471
3561	10484
3561	10493
3561	10514
3561	10516
3561	10517
3561	10521
3561	10545
3561	10559
3561	10563
3561	10585
3561	10599
3561	10632
3561	10634
3561	10650
3561	10661
3561	10669
3561	10690
3561	10694
3561	10696
3561	10699
3561	10705
3561	10707
3561	10717
3561	10718
3561	10726
3561	10727
3561	10729
3561	10756
3561	10758
3561	10780
3561	10791
3561	10796
3561	10801
3561	10804
3561	10813
3561	10818
3561	10819
3561	10820
3561	10835
3561	10840
3561	10850
3561	10857
3561	10858
3561	10910
3561	10911
3561	10912
3561	10913
3561	10930
3561	10932
3561	10940
3561	10947
3561	10956
3561	10966
3561	10977
3561	10979
3561	10980
3561	10981
3561	10984
3561	10989
3561	10994
3561	11003
3561	11005
3561	11006
3561	11012
3561	11025
3561	11033
3561	11038
3561	11040
3561	11049
3561	11060
3561	11061
3561	11062
3561	11067
3561	11089
3561	11101
3561	11107
3561	11134
3561	11163
3561	11167
3561	11168
3561	11183
3561	11190
3561	11192
3561	11217
3561	11219
3561	11227
3561	11228
3561	11246
3561	11247
3561	11248
3561	11252
3561	11255
3561	11267
3561	11270
3561	11277
3561	11280
3561	11288
3561	11299
3561	11300
3561	11301
3561	11302
3561	11304
3561	11306
3561	11329
3561	11330
3561	11334
3561	11343
3561	11351
3561	11357
3561	11379
3561	11413
3561	11418
3561	11421
3561	11422
3561	11423
3561	11426
3561	11427
3561	11440
3561	11456
3561	11458
3561	11472
3561	11491
3561	11492
3561	11504
3561	11507
3561	11518
3561	11524
3561	11529
3561	11533
3561	11549
3561	11554
3561	11575
3561	11579
3561	11589
3561	11598
3561	11601
3561	11612
3561	11613
3561	11615
3561	11622
3561	11626
3561	11629
3561	11632
3561	11648
3561	11657
3561	11678
3561	11692
3561	11701
3561	11702
3561	11707
3561	11712
3561	11713
3561	11717
3561	11722
3561	11724
3561	11732
3561	11740
3561	11743
3561	11748
3561	11749
3561	11754
3561	11770
3561	11771
3561	11778
3561	11779
3561	11792
3561	11793
3561	11804
3561	11810
3561	11819
3561	11822
3561	11833
3561	11848
3561	11853
3561	11855
3561	11857
3561	11868
3561	11870
3561	11882
3561	11883
3561	11895
3561	11897
3561	11904
3561	11905
3561	11906
3561	11907
3561	11924
3561	11931
3561	11953
3561	11955
3561	11961
3561	11966
3561	11968
3561	11976
3561	11977
3561	11986
3561	11987
3561	12001
3561	12014
3561	12017
3561	12020
3561	12022
3561	12033
3561	12044
3561	12057
3561	12065
3561	12076
3561	12103
3561	12111
3561	12112
3561	12132
3561	12133
3561	12159
3561	12178
3561	12179
3561	12180
3561	12181
3561	12191
3561	12195
3561	12198
3561	12202
3561	12224
3561	12236
3561	12243
3561	12259
3561	12260
3561	12270
3561	12272
3561	12274
3561	12282
3561	12287
3561	12297
3561	13322
3561	13323
3561	13329
3561	13341
3561	13343
3561	13346
3561	13350
3561	13359
3561	13371
3561	13376
3561	13390
3561	13399
3561	13403
3561	13419
3561	13427
3561	13433
3561	13439
3561	13458
3561	13463
3561	13473
3561	13477
3561	13478
3561	13481
3561	13483
3561	13491
3561	13502
3561	13559
3561	13565
3561	13574
3561	13601
3561	13607
3561	13615
3561	13624
3561	13645
3561	13685
3561	13702
3561	13718
3561	13731
3561	13762
3561	13772
3561	13778
3561	13786
3561	13789
3561	13790
3561	13860
3561	13866
3561	13888
3561	13892
3561	13899
3561	13908
3561	13986
3561	13992
3561	14024
3561	14046
3561	14054
3561	14062
3561	14070
3561	14107
3561	14146
3561	14155
3561	14168
3561	14211
3561	14215
3561	14217
3561	14265
3561	14268
3561	14287
3561	14311
3561	14348
3561	14365
3561	14374
3561	14382
3561	14407
3561	14448
3561	14461
7018	1
7018	71
7018	87
7018	109
7018	125
7018	144
7018	161
7018	174
7018	196
7018	293
7018	297
7018	568
7018	668
7018	701
7018	1239
7018	1351
7018	1659
7018	1668
7018	1740
7018	1742
7018	1746
7018	1757
7018	1763
7018	1767
7018	1833
7018	1872
7018	1968
7018	1975
7018	2041
7018	2386
7018	2548
7018	2551
7018	2562
7018	2572
7018	2631
7018	2685
7018	2767
7018	2828
7018	2855
7018	2914
7018	2918
7018	3147
7018	3257
7018	3300
7018	3320
7018	3356
7018	3448
7018	3462
7018	3502
7018	3549
7018	3561
7018	3585
7018	3599
7018	3614
7018	3653
7018	3680
7018	3703
7018	3737
7018	3741
7018	3790
7018	3801
7018	3816
7018	3847
7018	3857
7018	3900
7018	3914
7018	3932
7018	3951
7018	3967
7018	4006
7018	4129
7018	4200
7018	4266
7018	4274
7018	4544
7018	4565
7018	4592
7018	4766
7018	4780
7018	4792
7018	4926
7018	4927
7018	4933
7018	4969
7018	5000
7018	5050
7018	5074
7018	5075
7018	5089
7018	5400
7018	5646
7018	5662
7018	5694
7018	5696
7018	5713
7018	5727
7018	5728
7018	5730
7018	5731
7018	5750
7018	5779
7018	6057
7018	6082
7018	6164
7018	6172
7018	6201
7018	6259
7018	6287
7018	6301
7018	6307
7018	6308
7018	6332
7018	6337
7018	6395
7018	6402
7018	6410
7018	6411
7018	6431
7018	6433
7018	6443
7018	6453
7018	6461
7018	6467
7018	6468
7018	6470
7018	6501
7018	6504
7018	6568
7018	6580
7018	6584
7018	6594
7018	6606
7018	6623
7018	6646
7018	6716
7018	6742
7018	6755
7018	6922
7018	6941
7018	6949
7018	6988
7018	6993
7018	7015
7018	7068
7018	7079
7018	7133
7018	7163
7018	7170
7018	7223
7018	7254
7018	7284
7018	7303
7018	7309
7018	7310
7018	7333
7018	7370
7018	7374
7018	7424
7018	7462
7018	7633
7018	7726
7018	7743
7018	7757
7018	7782
7018	7806
7018	7810
7018	7828
7018	7838
7018	7853
7018	7884
7018	7912
7018	7914
7018	7922
7018	7977
7018	8035
7018	8043
7018	8052
7018	8070
7018	8074
7018	8081
7018	8084
7018	8134
7018	8135
7018	8143
7018	8584
7018	8903
7018	9329
7018	9430
7018	10242
7018	10311
7018	10317
7018	10319
7018	10379
7018	10384
7018	10395
7018	10453
7018	10473
7018	10477
7018	10496
7018	10517
7018	10522
7018	10576
7018	10588
7018	10603
7018	10625
7018	10648
7018	10656
7018	10668
7018	10694
7018	10695
7018	10718
7018	10722
7018	10726
7018	10794
7018	10809
7018	10813
7018	10815
7018	10819
7018	10838
7018	10843
7018	10846
7018	10851
7018	10904
7018	10910
7018	10911
7018	10912
7018	10914
7018	10947
7018	10962
7018	10963
7018	10994
7018	10998
7018	11005
7018	11015
7018	11021
7018	11033
7018	11060
7018	11066
7018	11090
7018	11101
7018	11107
7018	11121
7018	11134
7018	11154
7018	11169
7018	11170
7018	11171
7018	11172
7018	11177
7018	11185
7018	11231
7018	11235
7018	11268
7018	11277
7018	11283
7018	11286
7018	11329
7018	11337
7018	11351
7018	11383
7018	11397
7018	11400
7018	11426
7018	11427
7018	11428
7018	11438
7018	11458
7018	11479
7018	11516
7018	11560
7018	11563
7018	11589
7018	11600
7018	11609
7018	11616
7018	11634
7018	11670
7018	11684
7018	11685
7018	11701
7018	11707
7018	11724
7018	11738
7018	11741
7018	11757
7018	11791
7018	11792
7018	11806
7018	11810
7018	11812
7018	11833
7018	11839
7018	11847
7018	11848
7018	11854
7018	11857
7018	11883
7018	11887
7018	11889
7018	11890
7018	11894
7018	11895
7018	11902
7018	11905
7018	11906
7018	11917
7018	11919
7018	11930
7018	11937
7018	11971
7018	12012
7018	12022
7018	12024
7018	12039
7018	12045
7018	12052
7018	12055
7018	12068
7018	12069
7018	12082
7018	12085
7018	12090
7018	12092
7018	12099
7018	12116
7018	12120
7018	12121
7018	12152
7018	12153
7018	12156
7018	12163
7018	12169
7018	12198
7018	12223
7018	12229
7018	12261
7018	12269
7018	12270
7018	12271
7018	12281
7018	13327
7018	13336
7018	13343
7018	13346
7018	13371
7018	13373
7018	13375
7018	13387
7018	13391
7018	13401
7018	13436
7018	13443
7018	13477
7018	13478
7018	13507
7018	13517
7018	13552
7018	13558
7018	13560
7018	13565
7018	13572
7018	13578
7018	13627
7018	13630
7018	13632
7018	13641
7018	13642
7018	13688
7018	13695
7018	13698
7018	13707
7018	13748
7018	13758
7018	13769
7018	13815
7018	13847
7018	13852
7018	13859
7018	13860
7018	13882
7018	13888
7018	13900
7018	13905
7018	13919
7018	13924
7018	13933
7018	14005
7018	14008
7018	14016
7018	14021
7018	14033
7018	14045
7018	14065
7018	14076
7018	14094
7018	14113
7018	14143
7018	14149
7018	14153
7018	14299
7018	14328
2497	1
2497	33
2497	109
2497	202
2497	286
2497	293
2497	297
2497	701
2497	703
2497	1239
2497	1740
2497	1746
2497	1800
2497	2041
2497	2497
2497	2498
2497	2500
2497	2510
2497	2513
2497	2514
2497	2515
2497	2516
2497	2518
2497	2519
2497	2521
2497	2526
2497	2527
2497	2548
2497	2551
2497	2554
2497	2687
2497	2828
2497	2907
2497	2914
2497	2915
2497	3257
2497	3300
2497	3320
2497	3356
2497	3549
2497	3561
2497	3563
2497	3847
2497	3932
2497	3951
2497	3967
2497	4000
2497	4006
2497	4183
2497	4197
2497	4436
2497	4459
2497	4513
2497	4527
2497	4565
2497	4672
2497	4673
2497	4677
2497	4678
2497	4680
2497	4681
2497	4682
2497	4688
2497	4689
2497	4691
2497	4692
2497	4702
2497	4704
2497	4713
2497	4716
2497	4723
2497	4725
2497	4732
2497	4774
2497	4777
2497	5000
2497	5462
2497	5669
2497	5696
2497	6066
2497	6123
2497	6395
2497	6461
2497	6553
2497	6939
2497	7374
2497	7500
2497	7501
2497	7516
2497	7518
2497	7519
2497	7521
2497	7522
2497	7531
2497	7664
2497	7668
2497	7670
2497	7671
2497	7672
2497	7673
2497	7676
2497	7679
2497	7682
2497	7685
2497	7691
2497	7811
2497	7960
2497	9364
2497	9365
2497	11388
1239	1
1239	81
1239	101
1239	109
1239	157
1239	174
1239	209
1239	225
1239	238
1239	293
1239	297
1239	568
1239	577
1239	600
1239	613
1239	668
1239	701
1239	715
1239	803
1239	852
1239	1239
1239	1341
1239	1668
1239	1673
1239	1740
1239	1746
1239	1755
1239	1757
1239	1760
1239	1767
1239	1784
1239	1785
1239	1787
1239	1789
1239	1790
1239	1791
1239	1800
1239	1833
1239	1928
1239	2041
1239	2150
1239	2277
1239	2379
1239	2497
1239	2516
1239	2529
1239	2548
1239	2551
1239	2563
1239	2572
1239	2609
1239	2685
1239	2711
1239	2825
1239	2828
1239	2856
1239	2899
1239	2914
1239	2918
1239	2933
1239	3064
1239	3132
1239	3292
1239	3320
1239	3356
1239	3362
1239	3364
1239	3366
1239	3385
1239	3386
1239	3404
1239	3447
1239	3450
1239	3462
1239	3463
1239	3491
1239	3494
1239	3502
1239	3505
1239	3513
1239	3549
1239	3554
1239	3555
1239	3561
1239	3563
1239	3566
1239	3571
1239	3593
1239	3594
1239	3602
1239	3614
1239	3653
1239	3663
1239	3674
1239	3704
1239	3714
1239	3728
1239	3733
1239	3735
1239	3737
1239	3742
1239	3746
1239	3749
1239	3753
1239	3764
1239	3768
1239	3801
1239	3815
1239	3816
1239	3828
1239	3831
1239	3833
1239	3846
1239	3847
1239	3850
1239	3851
1239	3899
1239	3900
1239	3912
1239	3914
1239	3951
1239	3967
1239	4000
1239	4005
1239	4006
1239	4043
1239	4133
1239	4134
1239	4187
1239	4191
1239	4200
1239	4203
1239	4208
1239	4223
1239	4231
1239	4243
1239	4258
1239	4261
1239	4278
1239	4293
1239	4323
1239	4327
1239	4355
1239	4373
1239	4449
1239	4471
1239	4513
1239	4538
1239	4540
1239	4542
1239	4544
1239	4550
1239	4565
1239	4581
1239	4637
1239	4648
1239	4694
1239	4722
1239	4750
1239	4761
1239	4766
1239	4799
1239	4924
1239	4926
1239	4940
1239	4969
1239	4979
1239	4999
1239	5006
1239	5041
1239	5050
1239	5054
1239	5056
1239	5097
1239	5496
1239	5511
1239	5522
1239	5594
1239	5645
1239	5646
1239	5650
1239	5652
1239	5661
1239	5662
1239	5674
1239	5675
1239	5676
1239	5677
1239	5678
1239	5689
1239	5696
1239	5714
1239	5737
1239	5738
1239	5767
1239	5769
1239	5778
1239	5779
1239	5786
1239	6061
1239	6062
1239	6070
1239	6073
1239	6076
1239	6082
1239	6095
1239	6113
1239	6127
1239	6128
1239	6133
1239	6138
1239	6140
1239	6161
1239	6167
1239	6172
1239	6175
1239	6177
1239	6181
1239	6194
1239	6195
1239	6201
1239	6210
1239	6222
1239	6223
1239	6224
1239	6225
1239	6226
1239	6233
1239	6242
1239	6245
1239	6248
1239	6255
1239	6258
1239	6295
1239	6296
1239	6302
1239	6304
1239	6309
1239	6311
1239	6313
1239	6314
1239	6318
1239	6325
1239	6332
1239	6334
1239	6347
1239	6352
1239	6357
1239	6364
1239	6367
1239	6372
1239	6390
1239	6396
1239	6412
1239	6413
1239	6443
1239	6451
1239	6453
1239	6456
1239	6459
1239	6461
1239	6465
1239	6467
1239	6485
1239	6487
1239	6494
1239	6504
1239	6512
1239	6524
1239	6528
1239	6550
1239	6553
1239	6563
1239	6580
1239	6586
1239	6597
1239	6633
1239	6652
1239	6713
1239	6755
1239	6762
1239	6866
1239	6918
1239	6922
1239	6931
1239	6932
1239	6941
1239	6944
1239	6945
1239	6981
1239	6988
1239	6989
1239	6992
1239	6993
1239	7013
1239	7018
1239	7019
1239	7035
1239	7057
1239	7065
1239	7066
1239	7070
1239	7115
1239	7124
1239	7132
1239	7138
1239	7143
1239	7144
1239	7170
1239	7179
1239	7180
1239	7182
1239	7189
1239	7194
1239	7207
1239	7212
1239	7222
1239	7224
1239	7227
1239	7228
1239	7235
1239	7253
1239	7258
1239	7265
1239	7267
1239	7268
1239	7284
1239	7291
1239	7292
1239	7293
1239	7303
1239	7341
1239	7349
1239	7350
1239	7354
1239	7381
1239	7392
1239	7393
1239	7452
1239	7459
1239	7497
1239	7643
1239	7743
1239	7751
1239	7759
1239	7770
1239	7810
1239	7823
1239	7839
1239	7843
1239	7849
1239	7851
1239	7855
1239	7859
1239	7876
1239	7882
1239	7912
1239	7921
1239	7924
1239	7938
1239	7963
1239	7982
1239	7997
1239	8005
1239	8008
1239	8015
1239	8021
1239	8025
1239	8037
1239	8039
1239	8043
1239	8048
1239	8052
1239	8070
1239	8073
1239	8074
1239	8079
1239	8101
1239	8105
1239	8108
1239	8109
1239	8110
1239	8119
1239	8120
1239	8133
1239	8134
1239	8137
1239	8151
1239	8155
1239	8161
1239	8210
1239	8363
1239	8376
1239	8529
1239	8781
1239	8934
1239	9310
1239	9334
1239	10241
1239	10246
1239	10254
1239	10292
1239	10300
1239	10302
1239	10316
1239	10325
1239	10333
1239	10334
1239	10384
1239	10390
1239	10392
1239	10396
1239	10397
1239	10399
1239	10412
1239	10416
1239	10430
1239	10435
1239	10440
1239	10444
1239	10461
1239	10465
1239	10468
1239	10473
1239	10487
1239	10504
1239	10507
1239	10514
1239	10534
1239	10537
1239	10549
1239	10563
1239	10577
1239	10585
1239	10586
1239	10604
1239	10608
1239	10609
1239	10612
1239	10618
1239	10635
1239	10638
1239	10643
1239	10651
1239	10661
1239	10665
1239	10676
1239	10694
1239	10726
1239	10727
1239	10735
1239	10756
1239	10763
1239	10770
1239	10771
1239	10772
1239	10774
1239	10794
1239	10799
1239	10801
1239	10804
1239	10810
1239	10825
1239	10826
1239	10827
1239	10828
1239	10829
1239	10830
1239	10832
1239	10833
1239	10848
1239	10852
1239	10853
1239	10855
1239	10859
1239	10860
1239	10882
1239	10899
1239	10910
1239	10911
1239	10912
1239	10913
1239	10920
1239	10921
1239	10925
1239	10928
1239	10931
1239	10932
1239	10933
1239	10948
1239	10949
1239	10971
1239	10977
1239	10991
1239	10994
1239	11003
1239	11004
1239	11010
1239	11011
1239	11012
1239	11021
1239	11036
1239	11049
1239	11068
1239	11073
1239	11101
1239	11102
1239	11104
1239	11107
1239	11114
1239	11116
1239	11151
1239	11162
1239	11167
1239	11168
1239	11169
1239	11171
1239	11177
1239	11185
1239	11196
1239	11198
1239	11199
1239	11213
1239	11214
1239	11219
1239	11223
1239	11225
1239	11227
1239	11234
1239	11244
1239	11270
1239	11272
1239	11278
1239	11283
1239	11306
1239	11316
1239	11317
1239	11329
1239	11331
1239	11354
1239	11359
1239	11398
